Problema;Variable;Claúsulas;K;MejoraLocal;Previo;PartirVars;TLectura;TBúsqueda;TTotal;SAT
CNF/UNSATBFCircuitosV1379C3423.cnf;1379;3423;K15;N;N;Y;0.021503448486328125;36.30854606628418;36.33033561706543;UNSAT
CNF/UNSATBFCircuitosV1379C3423.cnf;1379;3423;K20;N;N;N;0.021503448486328125;36.33012890815735;36.35188364982605;UNSAT
CNF/UNSATBFCircuitosV1379C3423.cnf;1379;3423;K20;N;N;Y;0.021503448486328125;36.525885820388794;36.54766845703125;UNSAT
CNF/UNSATBFCircuitosV1379C3423.cnf;1379;3423;K25;N;N;N;0.021503448486328125;36.26803255081177;36.289839029312134;UNSAT
CNF/UNSATBFCircuitosV1379C3423.cnf;1379;3423;K25;N;N;Y;0.021503448486328125;36.20431613922119;36.226104736328125;UNSAT
CNF/UNSATBFCircuitosV1387C3439.cnf;1387;3439;K05;N;N;N;0.015863895416259766;45.67757439613342;45.694053173065186;UNSAT
CNF/UNSATBFCircuitosV1387C3439.cnf;1387;3439;K05;N;N;Y;0.015863895416259766;45.52089214324951;45.53702735900879;UNSAT
CNF/UNSATBFCircuitosV1387C3439.cnf;1387;3439;K10;N;N;N;0.015863895416259766;45.866493225097656;45.882657051086426;UNSAT
CNF/UNSATBFCircuitosV1387C3439.cnf;1387;3439;K10;N;N;Y;0.015863895416259766;45.85752034187317;45.87367081642151;UNSAT
CNF/UNSATBFCircuitosV1387C3439.cnf;1387;3439;K15;N;N;N;0.015863895416259766;46.00388050079346;46.02000665664673;UNSAT
CNF/UNSATBFCircuitosV1387C3439.cnf;1387;3439;K15;N;N;Y;0.015863895416259766;45.89883995056152;45.91497993469238;UNSAT
CNF/UNSATBFCircuitosV1387C3439.cnf;1387;3439;K20;N;N;N;0.015863895416259766;46.0668261051178;46.082969665527344;UNSAT
CNF/UNSATBFCircuitosV1387C3439.cnf;1387;3439;K20;N;N;Y;0.015863895416259766;45.73919701576233;45.755340337753296;UNSAT
CNF/UNSATBFCircuitosV1387C3439.cnf;1387;3439;K25;N;N;N;0.015863895416259766;45.7963764667511;45.81252431869507;UNSAT
CNF/UNSATBFCircuitosV1387C3439.cnf;1387;3439;K25;N;N;Y;0.015863895416259766;45.670891523361206;45.68703079223633;UNSAT
CNF/UNSATBFCircuitosV1387C3439_2.cnf;1387;3439;K05;N;N;N;0.017369985580444336;44.61400389671326;44.632023334503174;UNSAT
CNF/UNSATBFCircuitosV1387C3439_2.cnf;1387;3439;K05;N;N;Y;0.017369985580444336;44.75159502029419;44.769243478775024;UNSAT
CNF/UNSATBFCircuitosV1387C3439_2.cnf;1387;3439;K10;N;N;N;0.017369985580444336;44.65290927886963;44.670541286468506;UNSAT
CNF/UNSATBFCircuitosV1387C3439_2.cnf;1387;3439;K10;N;N;Y;0.017369985580444336;44.576245069503784;44.59388494491577;UNSAT
CNF/UNSATBFCircuitosV1387C3439_2.cnf;1387;3439;K15;N;N;N;0.017369985580444336;44.59435033798218;44.61198854446411;UNSAT
CNF/UNSATBFCircuitosV1387C3439_2.cnf;1387;3439;K15;N;N;Y;0.017369985580444336;44.502906799316406;44.52054476737976;UNSAT
CNF/UNSATBFCircuitosV1387C3439_2.cnf;1387;3439;K20;N;N;N;0.017369985580444336;44.636656284332275;44.654301404953;UNSAT
CNF/UNSATBFCircuitosV1387C3439_2.cnf;1387;3439;K20;N;N;Y;0.017369985580444336;44.488213300704956;44.50586915016174;UNSAT
CNF/UNSATBFCircuitosV1387C3439_2.cnf;1387;3439;K25;N;N;N;0.017369985580444336;44.50278925895691;44.52043700218201;UNSAT
CNF/UNSATBFCircuitosV1387C3439_2.cnf;1387;3439;K25;N;N;Y;0.017369985580444336;44.41117525100708;44.428807497024536;UNSAT
CNF/UNSATBFCircuitosV1389C3440.cnf;1389;3440;K05;N;N;N;0.060296058654785156;23.94660758972168;24.007514238357544;UNSAT
CNF/UNSATBFCircuitosV1389C3440.cnf;1389;3440;K05;N;N;Y;0.060296058654785156;23.99192500114441;24.052468061447144;UNSAT
CNF/UNSATBFCircuitosV1389C3440.cnf;1389;3440;K10;N;N;N;0.060296058654785156;23.979952096939087;24.04050064086914;UNSAT
CNF/UNSATBFCircuitosV1389C3440.cnf;1389;3440;K10;N;N;Y;0.060296058654785156;23.86286211013794;23.923420190811157;UNSAT
CNF/UNSATBFCircuitosV1389C3440.cnf;1389;3440;K15;N;N;N;0.060296058654785156;23.916614532470703;23.977169036865234;UNSAT
CNF/UNSATBFCircuitosV1389C3440.cnf;1389;3440;K15;N;N;Y;0.060296058654785156;23.849128246307373;23.90968155860901;UNSAT
CNF/UNSATBFCircuitosV1389C3440.cnf;1389;3440;K20;N;N;N;0.060296058654785156;23.825518131256104;23.88606333732605;UNSAT
CNF/UNSATBFCircuitosV1389C3440.cnf;1389;3440;K20;N;N;Y;0.060296058654785156;23.77874445915222;23.83928918838501;UNSAT
CNF/UNSATBFCircuitosV1389C3440.cnf;1389;3440;K25;N;N;N;0.060296058654785156;23.941805839538574;24.00234842300415;UNSAT
CNF/UNSATBFCircuitosV1389C3440.cnf;1389;3440;K25;N;N;Y;0.060296058654785156;23.83190941810608;23.89245295524597;UNSAT
CNF/UNSATBFCircuitosV1389C3440_2.cnf;1389;3440;K05;N;N;N;0.05372023582458496;33.536983251571655;33.59129309654236;UNSAT
CNF/UNSATBFCircuitosV1389C3440_2.cnf;1389;3440;K05;N;N;Y;0.05372023582458496;33.5650999546051;33.619081258773804;UNSAT
CNF/UNSATBFCircuitosV1389C3440_2.cnf;1389;3440;K10;N;N;N;0.05372023582458496;33.7942214012146;33.848206996917725;UNSAT
CNF/UNSATBFCircuitosV1389C3440_2.cnf;1389;3440;K10;N;N;Y;0.05372023582458496;33.57639527320862;33.630370140075684;UNSAT
CNF/UNSATBFCircuitosV1389C3440_2.cnf;1389;3440;K15;N;N;N;0.05372023582458496;33.626699447631836;33.680675983428955;UNSAT
CNF/UNSATBFCircuitosV1389C3440_2.cnf;1389;3440;K15;N;N;Y;0.05372023582458496;33.550517320632935;33.60449481010437;UNSAT
CNF/UNSATBFCircuitosV1389C3440_2.cnf;1389;3440;K20;N;N;N;0.05372023582458496;33.58122420310974;33.63520908355713;UNSAT
CNF/UNSATBFCircuitosV1389C3440_2.cnf;1389;3440;K20;N;N;Y;0.05372023582458496;33.461936712265015;33.51591515541077;UNSAT
CNF/UNSATBFCircuitosV1389C3440_2.cnf;1389;3440;K25;N;N;N;0.05372023582458496;33.54089069366455;33.59486269950867;UNSAT
CNF/UNSATBFCircuitosV1389C3440_2.cnf;1389;3440;K25;N;N;Y;0.05372023582458496;33.51866126060486;33.57265043258667;UNSAT
CNF/UNSATCircuitosV1393C3434.cnf;1393;3434;K05;N;N;N;0.06992483139038086;22.348780870437622;22.419312953948975;UNSAT
CNF/UNSATCircuitosV1393C3434.cnf;1393;3434;K05;N;N;Y;0.06992483139038086;22.328720092773438;22.39888906478882;UNSAT
CNF/UNSATCircuitosV1393C3434.cnf;1393;3434;K10;N;N;N;0.06992483139038086;22.336552143096924;22.406712293624878;UNSAT
CNF/UNSATCircuitosV1393C3434.cnf;1393;3434;K10;N;N;Y;0.06992483139038086;22.435486793518066;22.50565791130066;UNSAT
CNF/UNSATCircuitosV1393C3434.cnf;1393;3434;K15;N;N;N;0.06992483139038086;22.457304000854492;22.527472734451294;UNSAT
CNF/UNSATCircuitosV1393C3434.cnf;1393;3434;K15;N;N;Y;0.06992483139038086;22.532468795776367;22.602635860443115;UNSAT
CNF/UNSATCircuitosV1393C3434.cnf;1393;3434;K20;N;N;N;0.06992483139038086;22.525887727737427;22.596060514450073;UNSAT
CNF/UNSATCircuitosV1393C3434.cnf;1393;3434;K20;N;N;Y;0.06992483139038086;22.514519691467285;22.584680557250977;UNSAT
CNF/UNSATCircuitosV1393C3434.cnf;1393;3434;K25;N;N;N;0.06992483139038086;22.427468299865723;22.497636556625366;UNSAT
CNF/UNSATCircuitosV1393C3434.cnf;1393;3434;K25;N;N;Y;0.06992483139038086;22.48721194267273;22.557369470596313;UNSAT
CNF/UNSATBFCircuitosV1407C3496.cnf;1407;3496;K05;N;N;N;0.10686230659484863;19.769438982009888;19.876904010772705;UNSAT
CNF/UNSATBFCircuitosV1407C3496.cnf;1407;3496;K05;N;N;Y;0.10686230659484863;19.82380747795105;19.930912971496582;UNSAT
CNF/UNSATBFCircuitosV1407C3496.cnf;1407;3496;K10;N;N;N;0.10686230659484863;19.798155546188354;19.905247688293457;UNSAT
CNF/UNSATBFCircuitosV1407C3496.cnf;1407;3496;K10;N;N;Y;0.10686230659484863;19.911383628845215;20.01847195625305;UNSAT
CNF/UNSATBFCircuitosV1407C3496.cnf;1407;3496;K15;N;N;N;0.10686230659484863;19.771735906600952;19.878823041915894;UNSAT
CNF/UNSATBFCircuitosV1407C3496.cnf;1407;3496;K15;N;N;Y;0.10686230659484863;19.707082986831665;19.814175605773926;UNSAT
CNF/UNSATBFCircuitosV1407C3496.cnf;1407;3496;K20;N;N;N;0.10686230659484863;19.73637080192566;19.843470096588135;UNSAT
CNF/UNSATBFCircuitosV1407C3496.cnf;1407;3496;K20;N;N;Y;0.10686230659484863;19.67343807220459;19.780532836914062;UNSAT
CNF/UNSATBFCircuitosV1407C3496.cnf;1407;3496;K25;N;N;N;0.10686230659484863;19.79081416130066;19.897906064987183;UNSAT
CNF/UNSATBFCircuitosV1407C3496.cnf;1407;3496;K25;N;N;Y;0.10686230659484863;19.735738277435303;19.84283685684204;UNSAT
CNF/UNSATBFCircuitosV1423C3609.cnf;1423;3609;K05;N;N;N;0.015416383743286133;59.28654932975769;59.302534341812134;UNSAT
CNF/UNSATBFCircuitosV1423C3609.cnf;1423;3609;K05;N;N;Y;0.015416383743286133;58.96978831291199;58.98550534248352;UNSAT
CNF/UNSATBFCircuitosV1423C3609.cnf;1423;3609;K10;N;N;N;0.015416383743286133;59.4757616519928;59.4914813041687;UNSAT
CNF/UNSATBFCircuitosV1423C3609.cnf;1423;3609;K10;N;N;Y;0.015416383743286133;59.034807205200195;59.05053782463074;UNSAT
CNF/UNSATBFCircuitosV1423C3609.cnf;1423;3609;K15;N;N;N;0.015416383743286133;59.11851763725281;59.13424015045166;UNSAT
CNF/UNSATBFCircuitosV1423C3609.cnf;1423;3609;K15;N;N;Y;0.015416383743286133;59.182273387908936;59.197988510131836;UNSAT
CNF/UNSATBFCircuitosV1423C3609.cnf;1423;3609;K20;N;N;N;0.015416383743286133;59.14569449424744;59.161428451538086;UNSAT
CNF/UNSATBFCircuitosV1423C3609.cnf;1423;3609;K20;N;N;Y;0.015416383743286133;59.12662410736084;59.14234018325806;UNSAT
CNF/UNSATBFCircuitosV1423C3609.cnf;1423;3609;K25;N;N;N;0.015416383743286133;59.04170799255371;59.05742001533508;UNSAT
CNF/UNSATBFCircuitosV1423C3609.cnf;1423;3609;K25;N;N;Y;0.015416383743286133;59.09564828872681;59.111475467681885;UNSAT
CNF/UNSATBFCircuitosV1488C3859.cnf;1488;3859;K05;N;N;N;0.28521037101745605;19.814414501190186;20.100310564041138;UNSAT
CNF/UNSATBFCircuitosV1488C3859.cnf;1488;3859;K05;N;N;Y;0.28521037101745605;19.906935930252075;20.192373991012573;UNSAT
CNF/UNSATBFCircuitosV1488C3859.cnf;1488;3859;K10;N;N;N;0.28521037101745605;19.904948234558105;20.19039034843445;UNSAT
CNF/UNSATBFCircuitosV1488C3859.cnf;1488;3859;K10;N;N;Y;0.28521037101745605;19.881595373153687;20.167044401168823;UNSAT
CNF/UNSATBFCircuitosV1488C3859.cnf;1488;3859;K15;N;N;N;0.28521037101745605;19.92076063156128;20.206212043762207;UNSAT
CNF/UNSATBFCircuitosV1488C3859.cnf;1488;3859;K15;N;N;Y;0.28521037101745605;19.835756540298462;20.12120270729065;UNSAT
CNF/UNSATBFCircuitosV1488C3859.cnf;1488;3859;K20;N;N;N;0.28521037101745605;19.838070392608643;20.123518466949463;UNSAT
CNF/UNSATBFCircuitosV1488C3859.cnf;1488;3859;K20;N;N;Y;0.28521037101745605;19.89788794517517;20.183329820632935;UNSAT
CNF/UNSATBFCircuitosV1488C3859.cnf;1488;3859;K25;N;N;N;0.28521037101745605;19.883211135864258;20.168654203414917;UNSAT
CNF/UNSATBFCircuitosV1488C3859.cnf;1488;3859;K25;N;N;Y;0.28521037101745605;19.891207933425903;20.1766459941864;UNSAT
CNF/SATCircuitosV1501C3575.cnf;1501;3575;K05;N;N;N;0.03896665573120117;112.8267195224762;112.86627721786499;SAT
CNF/SATCircuitosV1501C3575.cnf;1501;3575;K05;N;N;Y;0.03896665573120117;111.77544116973877;111.81504511833191;SAT
CNF/SATCircuitosV1501C3575.cnf;1501;3575;K10;N;N;N;0.03896665573120117;111.65226674079895;111.69188165664673;SAT
CNF/SATCircuitosV1501C3575.cnf;1501;3575;K10;N;N;Y;0.03896665573120117;111.62884998321533;111.66846323013306;SAT
CNF/SATCircuitosV1501C3575.cnf;1501;3575;K15;N;N;N;0.03896665573120117;112.18225741386414;112.22186160087585;SAT
CNF/SATCircuitosV1501C3575.cnf;1501;3575;K15;N;N;Y;0.03896665573120117;112.5189254283905;112.55853080749512;SAT
CNF/SATCircuitosV1501C3575.cnf;1501;3575;K20;N;N;N;0.03896665573120117;112.79093050956726;112.83054518699646;SAT
CNF/SATCircuitosV1501C3575.cnf;1501;3575;K20;N;N;Y;0.03896665573120117;112.07613110542297;112.11573600769043;SAT
CNF/SATCircuitosV1501C3575.cnf;1501;3575;K25;N;N;N;0.03896665573120117;112.21564197540283;112.2552478313446;SAT
CNF/SATCircuitosV1501C3575.cnf;1501;3575;K25;N;N;Y;0.03896665573120117;112.47139477729797;112.51099109649658;SAT
CNF/SATCircuitosV2013C4795.cnf;2013;4795;K05;N;N;N;0.0489809513092041;107.308345079422;107.35834217071533;SAT
CNF/SATCircuitosV2013C4795.cnf;2013;4795;K05;N;N;Y;0.0489809513092041;107.55839562416077;107.60821151733398;SAT
CNF/SATCircuitosV2013C4795.cnf;2013;4795;K10;N;N;N;0.0489809513092041;108.00410175323486;108.05393028259277;SAT
CNF/SATCircuitosV2013C4795.cnf;2013;4795;K10;N;N;Y;0.0489809513092041;107.83658456802368;107.88640427589417;SAT
CNF/SATCircuitosV2013C4795.cnf;2013;4795;K15;N;N;N;0.0489809513092041;107.98251867294312;108.0323441028595;SAT
CNF/SATCircuitosV2013C4795.cnf;2013;4795;K15;N;N;Y;0.0489809513092041;108.20629262924194;108.25611567497253;SAT
CNF/SATCircuitosV2013C4795.cnf;2013;4795;K20;N;N;N;0.0489809513092041;107.5505747795105;107.60042333602905;SAT
CNF/SATCircuitosV2013C4795.cnf;2013;4795;K20;N;N;Y;0.0489809513092041;108.12977242469788;108.1795928478241;SAT
CNF/SATCircuitosV2013C4795.cnf;2013;4795;K25;N;N;N;0.0489809513092041;108.080157995224;108.12997245788574;SAT
CNF/SATCircuitosV2013C4795.cnf;2013;4795;K25;N;N;Y;0.0489809513092041;107.98790955543518;108.0377426147461;SAT
CNF/UNSATCircuitosV2177C6768.cnf;2177;6768;K05;N;N;N;0.18091845512390137;129.11738538742065;129.29966473579407;UNSAT
CNF/UNSATCircuitosV2177C6768.cnf;2177;6768;K05;N;N;Y;0.18091845512390137;127.90906691551208;128.0906150341034;UNSAT
CNF/UNSATCircuitosV2177C6768.cnf;2177;6768;K10;N;N;N;0.18091845512390137;126.26047158241272;126.44200158119202;UNSAT
CNF/UNSATCircuitosV2177C6768.cnf;2177;6768;K10;N;N;Y;0.18091845512390137;126.50900340080261;126.69049835205078;UNSAT
CNF/UNSATCircuitosV2177C6768.cnf;2177;6768;K15;N;N;N;0.18091845512390137;126.23354458808899;126.41504383087158;UNSAT
CNF/UNSATCircuitosV2177C6768.cnf;2177;6768;K15;N;N;Y;0.18091845512390137;125.92754769325256;126.109060049057;UNSAT
CNF/UNSATCircuitosV2177C6768.cnf;2177;6768;K20;N;N;N;0.18091845512390137;125.62431502342224;125.8058910369873;UNSAT
CNF/UNSATCircuitosV2177C6768.cnf;2177;6768;K20;N;N;Y;0.18091845512390137;126.20324230194092;126.38474178314209;UNSAT
CNF/UNSATCircuitosV2177C6768.cnf;2177;6768;K25;N;N;N;0.18091845512390137;125.31327056884766;125.494784116745;UNSAT
CNF/UNSATCircuitosV2177C6768.cnf;2177;6768;K25;N;N;Y;0.18091845512390137;125.02288365364075;125.20440793037415;UNSAT
CNF/UNSATCircuitosV2180C6778.cnf;2180;6778;K05;N;N;N;0.2180492877960205;144.17932796478271;144.39868545532227;UNSAT
CNF/UNSATCircuitosV2180C6778.cnf;2180;6778;K05;N;N;Y;0.2180492877960205;144.7149362564087;144.9335949420929;UNSAT
CNF/UNSATCircuitosV2180C6778.cnf;2180;6778;K10;N;N;N;0.2180492877960205;148.37373423576355;148.59241652488708;UNSAT
CNF/UNSATCircuitosV2180C6778.cnf;2180;6778;K10;N;N;Y;0.2180492877960205;148.14943313598633;148.3680374622345;UNSAT
CNF/UNSATCircuitosV2180C6778.cnf;2180;6778;K15;N;N;N;0.2180492877960205;147.91529822349548;148.13395285606384;UNSAT
CNF/UNSATCircuitosV2180C6778.cnf;2180;6778;K15;N;N;Y;0.2180492877960205;148.00530242919922;148.2239100933075;UNSAT
CNF/UNSATCircuitosV2180C6778.cnf;2180;6778;K20;N;N;N;0.2180492877960205;148.22369718551636;148.44233894348145;UNSAT
CNF/UNSATCircuitosV2180C6778.cnf;2180;6778;K20;N;N;Y;0.2180492877960205;149.01333236694336;149.2319438457489;UNSAT
CNF/UNSATCircuitosV2180C6778.cnf;2180;6778;K25;N;N;N;0.2180492877960205;148.90334844589233;149.12195897102356;UNSAT
CNF/UNSATCircuitosV2180C6778.cnf;2180;6778;K25;N;N;Y;0.2180492877960205;148.80469846725464;149.02333521842957;UNSAT
CNF/UNSATCircuitosV2180C6778.cnf;2180;6778;K05;N;N;N;0.21909427642822266;144.0818259716034;144.30239009857178;UNSAT
CNF/UNSATCircuitosV2180C6778.cnf;2180;6778;K05;N;N;Y;0.21909427642822266;144.86687445640564;145.08651900291443;UNSAT
CNF/UNSATCircuitosV2180C6778.cnf;2180;6778;K10;N;N;N;0.21909427642822266;148.74250411987305;148.96219635009766;UNSAT
CNF/UNSATCircuitosV2180C6778.cnf;2180;6778;K10;N;N;Y;0.21909427642822266;148.0775101184845;148.29719305038452;UNSAT
CNF/UNSATCircuitosV2180C6778.cnf;2180;6778;K15;N;N;N;0.21909427642822266;150.1533751487732;150.37301683425903;UNSAT
CNF/UNSATCircuitosV2180C6778.cnf;2180;6778;K15;N;N;Y;0.21909427642822266;148.5758683681488;148.7955539226532;UNSAT
CNF/UNSATCircuitosV2180C6778.cnf;2180;6778;K20;N;N;N;0.21909427642822266;148.38726043701172;148.60717606544495;UNSAT
CNF/UNSATCircuitosV2180C6778.cnf;2180;6778;K20;N;N;Y;0.21909427642822266;148.90353417396545;149.12319159507751;UNSAT
CNF/UNSATCircuitosV2180C6778.cnf;2180;6778;K25;N;N;N;0.21909427642822266;149.18409180641174;149.40374302864075;UNSAT
CNF/UNSATCircuitosV2180C6778.cnf;2180;6778;K25;N;N;Y;0.21909427642822266;149.6556556224823;149.87530612945557;UNSAT
